,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,3.00,16.00,9.00,10.00,3.00,16.00,9.00,10.00,25.08,0.24,0.18,29.33,-564.85,45.231,237.992,tx rx 50%,500,131.95,233.333,1169.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,17,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,77.89,46.28,44.01,38.45,34.56,31.72,29.25,27.18,25.36,23.73,22.32,21.10,19.99,18.98,18.02,17.15,16.36,15.61,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,4,0.065,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.28,23.0,15.89,37.4,3/9/2025 5:28:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,16.00,8.00,11.00,3.00,16.00,8.00,11.00,18.86,0.50,0.15,15.62,485.19,107.156,237.992,tx rx 50%,500,41.89,106.667,828.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,17,9,12,0.00,0.00,0.00,0.00,0.00,0.00,false,47.04,20.75,22.38,19.42,17.58,16.39,15.25,14.28,13.44,12.69,12.02,11.41,10.85,10.35,9.89,9.48,9.11,8.76,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,4,0.065,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.28,23.0,15.89,37.4,3/9/2025 5:28:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,16.00,7.00,12.00,3.00,16.00,7.00,12.00,15.89,0.01,0.05,5.89,112.41,167.194,237.992,tx rx 50%,500,22.62,90.000,370.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,17,8,13,0.00,0.00,0.00,0.00,0.00,0.00,false,29.61,5.14,8.43,6.66,5.82,5.47,5.05,4.70,4.40,4.14,3.91,3.71,3.52,3.36,3.22,3.08,2.96,2.84,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,4,0.065,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.28,23.0,15.89,37.4,3/9/2025 5:28:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,17.00,10.00,11.00,4.00,17.00,10.00,11.00,19.46,1.13,0.33,34.95,532.64,40.567,275.119,tx rx 50%,500,131.95,233.333,1796.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,18,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,81.85,51.74,50.12,44.79,41.00,38.15,35.57,33.34,31.39,29.65,28.07,26.67,25.42,24.25,23.18,22.20,21.28,20.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,3,0.036,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.89,37.4,3/9/2025 5:28:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,17.00,9.00,12.00,4.00,17.00,9.00,12.00,19.24,0.32,0.18,15.81,-564.98,126.360,275.119,tx rx 50%,500,41.89,106.667,821.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,18,10,13,0.00,0.00,0.00,0.00,0.00,0.00,false,50.29,22.58,23.54,20.15,18.02,16.62,15.32,14.20,13.25,12.43,11.69,11.03,10.43,9.90,9.42,8.99,8.58,8.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,3,0.036,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.89,37.4,3/9/2025 5:28:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,17.00,8.00,13.00,4.00,17.00,8.00,13.00,15.87,0.15,0.10,6.03,-113.54,193.027,275.119,tx rx 50%,500,22.62,90.000,380.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,18,9,14,0.00,0.00,0.00,0.00,0.00,0.00,false,30.02,5.32,8.63,6.84,5.98,5.62,5.20,4.83,4.52,4.26,4.02,3.82,3.63,3.46,3.31,3.16,3.04,2.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,3,0.036,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.29,23.0,15.89,37.4,3/9/2025 5:28:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,18.00,11.00,12.00,5.00,18.00,11.00,12.00,15.90,0.96,0.11,-30.20,-535.88,40.986,340.109,tx rx 50%,500,131.95,233.333,-1899.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,19,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,-35.32,-53.10,-43.56,-40.83,-37.92,-35.12,-32.85,-30.84,-29.06,-27.48,-26.05,-24.75,-23.54,-22.48,-21.49,-20.56,-19.69,-18.88,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,5,0.040,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.28,23.0,15.89,37.4,3/9/2025 5:29:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,18.00,10.00,13.00,5.00,18.00,10.00,13.00,16.58,0.13,0.06,5.57,-69.41,134.627,340.109,tx rx 50%,500,41.89,106.667,336.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,19,11,14,0.00,0.00,0.00,0.00,0.00,0.00,false,29.14,4.63,8.01,6.27,5.45,5.13,4.73,4.39,4.10,3.85,3.63,3.44,3.27,3.11,2.97,2.84,2.72,2.60,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,5,0.040,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.28,23.0,15.89,37.4,3/9/2025 5:29:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,18.00,9.00,14.00,5.00,18.00,9.00,14.00,16.37,0.19,0.09,12.19,-651.44,246.162,340.109,tx rx 50%,500,22.62,90.000,744.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,19,10,15,0.00,0.00,0.00,0.00,0.00,0.00,false,42.86,16.29,18.09,15.27,13.58,12.55,11.57,10.73,10.02,9.38,8.83,8.33,7.89,7.49,7.13,6.79,6.48,6.20,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,5,0.040,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.28,23.0,15.89,37.4,3/9/2025 5:29:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,19.00,12.00,13.00,6.00,19.00,12.00,13.00,15.88,0.18,0.03,4.27,-69.71,50.687,421.080,tx rx 50%,500,131.95,233.333,268.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,20,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,26.74,2.61,6.21,4.63,3.93,3.70,3.38,3.12,2.90,2.71,2.56,2.40,2.26,2.14,2.03,1.93,1.85,1.78,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,34,0.189,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.20,24.0,15.89,37.3,3/9/2025 5:29:05 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,19.00,11.00,14.00,6.00,19.00,11.00,14.00,14.90,0.13,0.05,-7.95,-620.74,149.806,421.080,tx rx 50%,500,41.89,106.667,-533.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,20,12,15,0.00,0.00,0.00,0.00,0.00,0.00,false,4.58,-17.23,-11.47,-11.51,-10.93,-10.06,-9.44,-8.91,-8.43,-7.98,-7.57,-7.21,-6.86,-6.55,-6.26,-6.00,-5.75,-5.52,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,34,0.189,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.20,24.0,15.89,37.3,3/9/2025 5:29:05 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,19.00,10.00,15.00,6.00,19.00,10.00,15.00,13.68,0.01,0.02,4.60,-169.17,254.751,421.080,tx rx 50%,500,22.62,90.000,335.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,20,11,16,0.00,0.00,0.00,0.00,0.00,0.00,false,27.37,3.09,6.65,5.03,4.30,4.06,3.72,3.43,3.20,3.00,2.82,2.66,2.52,2.39,2.27,2.17,2.07,1.99,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,34,0.189,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.20,24.0,15.89,37.3,3/9/2025 5:29:05 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,20.00,13.00,14.00,7.00,20.00,13.00,14.00,15.13,0.03,0.01,4.11,-8.93,50.341,439.079,tx rx 50%,500,131.95,233.333,271.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,21,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,26.13,2.18,5.90,4.39,3.75,3.57,3.26,3.00,2.78,2.60,2.45,2.32,2.20,2.09,1.99,1.88,1.79,1.71,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,76,33,0.173,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.21,23.0,15.89,37.4,3/9/2025 5:29:10 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,20.00,12.00,15.00,7.00,20.00,12.00,15.00,13.66,0.01,0.02,3.82,-172.75,143.155,439.079,tx rx 50%,500,41.89,106.667,279.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,21,13,16,0.00,0.00,0.00,0.00,0.00,0.00,false,25.86,1.81,5.54,4.02,3.38,3.20,2.91,2.68,2.49,2.33,2.19,2.05,1.94,1.84,1.74,1.66,1.58,1.51,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,76,33,0.173,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.21,23.0,15.89,37.4,3/9/2025 5:29:10 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,20.00,11.00,16.00,7.00,20.00,11.00,16.00,12.36,0.02,0.02,-5.13,-677.69,239.865,439.079,tx rx 50%,500,22.62,90.000,-414.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,21,12,17,0.00,0.00,0.00,0.00,0.00,0.00,false,9.67,-12.69,-7.40,-7.79,-7.49,-6.88,-6.48,-6.12,-5.80,-5.49,-5.22,-4.97,-4.74,-4.53,-4.34,-4.16,-3.99,-3.83,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,76,33,0.173,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.21,23.0,15.89,37.4,3/9/2025 5:29:10 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,21.00,14.00,15.00,8.00,21.00,14.00,15.00,11.45,0.09,0.01,2.79,-99.42,50.813,585.591,tx rx 50%,500,131.95,233.333,243.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,22,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,23.98,0.12,4.01,2.62,2.09,2.02,1.84,1.68,1.55,1.44,1.34,1.26,1.19,1.12,1.05,0.99,0.95,0.91,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,116,68,0.199,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.10,24.0,15.89,37.4,3/9/2025 5:29:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,21.00,13.00,16.00,8.00,21.00,13.00,16.00,12.33,0.05,0.04,3.44,-58.68,172.403,585.591,tx rx 50%,500,41.89,106.667,278.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,22,14,17,0.00,0.00,0.00,0.00,0.00,0.00,false,25.07,1.10,4.94,3.50,2.90,2.77,2.53,2.33,2.16,2.02,1.89,1.78,1.68,1.58,1.50,1.43,1.36,1.30,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,116,68,0.199,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.10,24.0,15.89,37.4,3/9/2025 5:29:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,21.00,12.00,17.00,8.00,21.00,12.00,17.00,11.99,0.05,0.04,3.67,-102.85,310.417,585.591,tx rx 50%,500,22.62,90.000,306.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,22,13,18,0.00,0.00,0.00,0.00,0.00,0.00,false,25.47,1.43,5.24,3.77,3.17,3.02,2.77,2.55,2.38,2.23,2.10,1.98,1.87,1.78,1.70,1.62,1.55,1.48,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,116,68,0.199,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.10,24.0,15.89,37.4,3/9/2025 5:29:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,22.00,15.00,16.00,9.00,22.00,15.00,16.00,11.33,0.20,0.07,3.14,55.21,50.764,591.110,tx rx 50%,500,131.95,233.333,276.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,23,16,17,0.00,0.00,0.00,0.00,0.00,0.00,false,24.34,0.67,4.54,3.12,2.56,2.45,2.21,2.01,1.86,1.73,1.62,1.53,1.44,1.36,1.31,1.28,1.24,1.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,91,54,0.153,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.14,24.0,15.89,37.4,3/9/2025 5:29:20 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,22.00,14.00,17.00,9.00,22.00,14.00,17.00,11.18,0.07,0.04,3.48,-27.18,157.800,591.110,tx rx 50%,500,41.89,106.667,311.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,23,15,18,0.00,0.00,0.00,0.00,0.00,0.00,false,24.81,1.04,4.91,3.49,2.92,2.80,2.57,2.37,2.21,2.07,1.96,1.86,1.78,1.70,1.63,1.57,1.51,1.46,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,91,54,0.153,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.14,24.0,15.89,37.4,3/9/2025 5:29:20 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,22.00,13.00,18.00,9.00,22.00,13.00,18.00,10.93,0.02,0.02,3.61,-64.64,285.670,591.110,tx rx 50%,500,22.62,90.000,329.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,23,14,19,0.00,0.00,0.00,0.00,0.00,0.00,false,24.89,1.15,5.04,3.62,3.05,2.94,2.72,2.52,2.36,2.22,2.10,2.00,1.90,1.82,1.74,1.67,1.61,1.55,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,91,54,0.153,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.14,24.0,15.89,37.4,3/9/2025 5:29:20 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,23.00,16.00,17.00,10.00,23.00,16.00,17.00,12.22,0.00,0.02,6.55,18.35,50.624,546.587,tx rx 50%,500,131.95,233.333,536.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,24,17,18,0.00,0.00,0.00,0.00,0.00,0.00,false,29.37,5.22,8.79,7.15,6.40,6.12,5.74,5.45,5.20,4.96,4.74,4.56,4.39,4.22,4.08,3.96,3.86,3.75,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,43,0.145,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.17,24.0,15.89,37.4,3/9/2025 5:29:25 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,23.00,15.00,18.00,10.00,23.00,15.00,18.00,11.11,0.04,0.03,5.82,48.25,144.935,546.587,tx rx 50%,500,41.89,106.667,523.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,24,16,19,0.00,0.00,0.00,0.00,0.00,0.00,false,28.20,4.15,7.81,6.24,5.54,5.31,5.00,4.72,4.48,4.28,4.10,3.93,3.78,3.65,3.53,3.42,3.32,3.22,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,43,0.145,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.17,24.0,15.89,37.4,3/9/2025 5:29:25 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,23.00,14.00,19.00,10.00,23.00,14.00,19.00,12.21,0.06,0.03,5.80,-105.63,295.145,546.587,tx rx 50%,500,22.62,90.000,475.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,24,15,20,0.00,0.00,0.00,0.00,0.00,0.00,false,28.39,4.27,7.87,6.26,5.55,5.30,4.97,4.68,4.44,4.23,4.05,3.88,3.73,3.60,3.47,3.36,3.25,3.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,43,0.145,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.17,24.0,15.89,37.4,3/9/2025 5:29:25 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,17.00,8.00,9.00,0.00,17.00,8.00,9.00,19.43,6.86,0.79,-24.64,510.16,50.905,592.533,tx rx 50%,500,226.19,225.000,-1267.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,18,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,-29.88,-46.76,-36.79,-33.96,-31.15,-28.50,-26.41,-24.64,-23.12,-21.79,-20.62,-19.58,-18.62,-17.76,-16.99,-16.28,-15.64,-15.05,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,149,88,0.252,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.04,24.0,15.89,37.4,3/9/2025 5:29:30 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,17.00,6.00,11.00,0.00,17.00,6.00,11.00,21.16,0.36,0.13,13.75,479.28,49.654,97.309,tx rx 50%,500,41.47,73.333,649.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,18,7,12,0.00,0.00,0.00,0.00,0.00,0.00,false,43.72,18.04,19.87,17.11,15.41,14.35,13.35,12.46,11.68,11.00,10.39,9.86,9.39,8.97,8.56,8.16,7.79,7.47,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,24,2,0.250,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.28,24.0,15.89,37.4,3/9/2025 5:29:37 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,17.00,7.00,10.00,0.00,17.00,7.00,10.00,23.22,0.68,0.08,6.24,38.02,48.793,154.024,tx rx 50%,500,73.30,95.238,268.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,18,8,11,0.00,0.00,0.00,0.00,0.00,0.00,false,30.29,5.76,8.96,7.13,6.23,5.86,5.42,5.02,4.70,4.43,4.17,3.97,3.78,3.60,3.43,3.29,3.16,3.03,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,39,6,0.252,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.28,24.0,15.89,37.4,3/9/2025 5:29:42 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,18.00,9.00,10.00,1.00,18.00,9.00,10.00,33.91,0.62,0.01,27.50,-514.74,51.061,340.568,tx rx 50%,500,226.19,225.000,810.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,19,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,74.21,43.03,41.25,35.99,32.33,29.72,27.40,25.38,23.68,22.21,20.89,19.71,18.62,17.67,16.83,16.05,15.33,14.67,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,62,21,0.182,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.23,24.0,15.89,37.3,3/9/2025 5:29:47 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,18.00,8.00,11.00,1.00,18.00,8.00,11.00,26.22,0.09,0.04,16.77,550.60,121.826,340.568,tx rx 50%,500,73.30,95.238,639.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,19,9,12,0.00,0.00,0.00,0.00,0.00,0.00,false,49.81,22.97,24.32,21.11,19.07,17.75,16.49,15.38,14.43,13.58,12.84,12.18,11.56,11.00,10.50,10.02,9.60,9.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,62,21,0.182,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.23,24.0,15.89,37.3,3/9/2025 5:29:47 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,18.00,7.00,12.00,1.00,18.00,7.00,12.00,22.67,0.04,0.02,5.89,-42.11,186.189,340.568,tx rx 50%,500,41.47,73.333,259.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,19,8,13,0.00,0.00,0.00,0.00,0.00,0.00,false,29.88,5.19,8.49,6.70,5.83,5.47,5.04,4.67,4.38,4.11,3.88,3.67,3.49,3.32,3.16,3.03,2.90,2.79,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,62,21,0.182,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.23,24.0,15.89,37.3,3/9/2025 5:29:47 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,19.00,10.00,11.00,2.00,19.00,10.00,11.00,27.25,0.44,0.12,35.99,516.11,52.677,437.180,tx rx 50%,500,226.19,225.000,1320.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,20,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,85.29,54.62,52.46,46.75,42.65,39.53,36.74,34.32,32.18,30.28,28.59,27.08,25.70,24.46,23.33,22.26,21.27,20.36,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,130,57,0.297,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.13,24.0,15.89,37.4,3/9/2025 5:29:52 PM,0,1,0,0.0,0.00,0.0
