,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,30.00,33.00,31.00,32.00,30.00,33.00,31.00,32.00,4.85,14.24,2.25,0.16,-63.15,41.483,53.793,tx rx 50%,500,6.28,400.000,33.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,34,32,33,0.00,0.00,0.00,0.00,0.00,0.00,false,21.33,-1.90,1.60,0.15,-0.45,-0.62,-0.86,-1.06,-1.18,-1.28,-1.39,-1.48,-1.56,-1.61,-1.63,-1.66,-1.70,-1.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,0,0.122,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.44,34.7,2025/06/19 15:20:43,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,31.00,34.00,32.00,33.00,31.00,34.00,32.00,33.00,3.97,4.59,0.82,3.73,70.27,28.697,45.363,tx rx 50%,500,6.28,400.000,938.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,35,33,34,0.00,0.00,0.00,0.00,0.00,0.00,false,25.67,2.78,5.94,4.35,3.58,3.27,2.90,2.59,2.33,2.13,1.97,1.80,1.63,1.49,1.35,1.21,1.12,1.03,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,4,0,0.081,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.44,34.7,2025/06/19 15:20:50,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,35.00,33.00,34.00,32.00,35.00,33.00,34.00,4.05,9.28,2.54,1.93,-40.52,23.662,36.700,tx rx 50%,500,6.28,400.000,477.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,36,34,35,0.00,0.00,0.00,0.00,0.00,0.00,false,20.87,0.88,3.70,2.31,1.67,1.45,1.15,0.88,0.69,0.55,0.41,0.29,0.19,0.10,0.01,-0.06,-0.12,-0.17,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.062,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.43,34.8,2025/06/19 15:20:58,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,36.00,34.00,35.00,33.00,36.00,34.00,35.00,4.29,10.94,2.49,0.80,-9.29,21.092,30.870,tx rx 50%,500,6.28,400.000,185.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,37,35,36,0.00,0.00,0.00,0.00,0.00,0.00,false,18.43,-1.02,2.02,0.82,0.31,0.15,-0.03,-0.17,-0.29,-0.41,-0.50,-0.58,-0.66,-0.70,-0.72,-0.74,-0.76,-0.82,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.071,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.43,35.1,2025/06/19 15:21:05,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,37.00,35.00,36.00,34.00,37.00,35.00,36.00,3.25,0.65,0.86,3.12,34.61,32.917,63.638,tx rx 50%,500,6.28,400.000,958.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,38,36,37,0.00,0.00,0.00,0.00,0.00,0.00,false,21.44,1.47,4.57,3.32,2.79,2.63,2.39,2.20,2.03,1.88,1.74,1.62,1.54,1.45,1.36,1.29,1.22,1.14,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,3,0,0.050,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.42,35.1,2025/06/19 15:21:12,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,38.00,36.00,37.00,35.00,38.00,36.00,37.00,3.65,4.01,0.94,1.96,0.07,31.739,54.709,tx rx 50%,500,6.28,400.000,536.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,39,37,38,0.00,0.00,0.00,0.00,0.00,0.00,false,19.09,-0.06,3.07,1.93,1.47,1.40,1.24,1.10,0.96,0.85,0.77,0.68,0.59,0.52,0.47,0.41,0.37,0.33,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.054,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.42,35.1,2025/06/19 15:21:17,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,36.00,39.00,37.00,38.00,36.00,39.00,37.00,38.00,2.92,8.59,1.64,0.98,-34.17,27.382,58.850,tx rx 50%,500,6.28,400.000,336.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,40,38,39,0.00,0.00,0.00,0.00,0.00,0.00,false,18.78,-1.37,1.96,0.82,0.39,0.33,0.17,0.03,-0.07,-0.14,-0.20,-0.28,-0.36,-0.41,-0.43,-0.46,-0.52,-0.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.054,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,29.0,16.42,35.3,2025/06/19 15:21:24,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,37.00,40.00,38.00,39.00,37.00,40.00,38.00,39.00,3.09,5.80,1.47,1.47,27.55,26.694,54.219,tx rx 50%,500,6.28,400.000,474.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,41,39,40,0.00,0.00,0.00,0.00,0.00,0.00,false,18.27,-0.39,2.63,1.48,1.02,0.92,0.74,0.57,0.46,0.37,0.29,0.21,0.11,0.03,-0.01,-0.04,-0.09,-0.14,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.044,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.42,35.4,2025/06/19 15:21:31,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,38.00,41.00,39.00,40.00,38.00,41.00,39.00,40.00,3.40,8.76,2.01,0.90,1.52,28.547,52.718,tx rx 50%,500,6.28,400.000,264.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,42,40,41,0.00,0.00,0.00,0.00,0.00,0.00,false,17.93,-1.00,2.05,0.89,0.41,0.30,0.13,0.00,-0.12,-0.21,-0.28,-0.36,-0.45,-0.53,-0.59,-0.62,-0.67,-0.69,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.041,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,29.0,16.42,35.4,2025/06/19 15:21:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,39.00,42.00,40.00,41.00,39.00,42.00,40.00,41.00,3.10,5.00,0.89,1.45,-34.40,38.597,78.297,tx rx 50%,500,6.28,400.000,467.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,43,41,42,0.00,0.00,0.00,0.00,0.00,0.00,false,20.11,-1.16,2.43,1.24,0.80,0.75,0.58,0.46,0.38,0.28,0.18,0.11,0.07,0.04,0.01,-0.02,-0.06,-0.09,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,5,0,0.065,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,29.0,16.42,35.4,2025/06/19 15:21:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,40.00,43.00,41.00,42.00,40.00,43.00,41.00,42.00,3.34,3.10,0.45,3.24,21.63,30.177,56.708,tx rx 50%,500,6.28,400.000,969.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,44,42,43,0.00,0.00,0.00,0.00,0.00,0.00,false,20.60,1.64,4.67,3.49,2.98,2.85,2.62,2.42,2.27,2.12,1.99,1.88,1.74,1.61,1.49,1.42,1.34,1.25,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.052,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,30.0,16.42,35.7,2025/06/19 15:21:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,41.00,44.00,42.00,43.00,41.00,44.00,42.00,43.00,3.25,4.11,0.68,2.17,-31.95,36.985,71.447,tx rx 50%,500,6.28,400.000,667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42,45,43,44,0.00,0.00,0.00,0.00,0.00,0.00,false,18.50,0.22,3.25,2.17,1.76,1.67,1.47,1.33,1.22,1.11,1.01,0.94,0.87,0.82,0.75,0.69,0.65,0.61,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,30.0,16.42,35.7,2025/06/19 15:21:59,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,42.00,45.00,43.00,44.00,42.00,45.00,43.00,44.00,3.06,5.57,0.80,5.73,36.21,39.468,81.122,tx rx 50%,500,6.28,400.000,1874.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43,46,44,45,0.00,0.00,0.00,0.00,0.00,0.00,false,27.53,5.34,8.34,6.67,5.85,5.49,5.06,4.70,4.38,4.11,3.86,3.65,3.45,3.26,3.09,2.93,2.78,2.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,5,0,0.057,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,30.0,16.42,35.7,2025/06/19 15:22:06,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,43.00,46.00,44.00,45.00,43.00,46.00,44.00,45.00,2.57,4.31,0.95,7.26,10.45,47.310,115.624,tx rx 50%,500,6.28,400.000,2824.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44,47,45,46,0.00,0.00,0.00,0.00,0.00,0.00,false,30.59,6.99,10.13,8.37,7.49,7.08,6.58,6.16,5.82,5.51,5.23,4.98,4.77,4.56,4.37,4.20,4.04,3.88,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,6,1,0.051,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,30.0,16.42,36.0,2025/06/19 15:22:13,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,44.00,47.00,45.00,46.00,44.00,47.00,45.00,46.00,2.91,19.55,2.89,3.33,21.39,25.983,56.088,tx rx 50%,500,6.28,400.000,1145.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45,48,46,47,0.00,0.00,0.00,0.00,0.00,0.00,false,21.89,3.10,5.65,4.22,3.52,3.20,2.81,2.47,2.20,1.95,1.72,1.52,1.32,1.15,1.02,0.89,0.74,0.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.046,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,30.0,16.42,36.0,2025/06/19 15:22:20,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,45.00,48.00,46.00,47.00,45.00,48.00,46.00,47.00,2.73,4.16,0.75,4.92,-83.98,31.345,72.197,tx rx 50%,500,6.28,400.000,1804.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46,49,47,48,0.00,0.00,0.00,0.00,0.00,0.00,false,23.88,4.50,7.21,5.77,5.05,4.73,4.35,4.02,3.74,3.51,3.31,3.10,2.90,2.74,2.63,2.51,2.39,2.26,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.036,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,30.0,16.42,36.0,2025/06/19 15:22:27,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,46.00,49.00,47.00,48.00,46.00,49.00,47.00,48.00,2.83,4.56,1.29,6.54,6.70,23.234,51.539,tx rx 50%,500,6.28,400.000,2307.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47,50,48,49,0.00,0.00,0.00,0.00,0.00,0.00,false,26.75,6.47,9.19,7.63,6.86,6.48,6.02,5.64,5.30,4.98,4.73,4.49,4.26,4.07,3.91,3.76,3.62,3.48,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.050,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,30.0,16.42,36.3,2025/06/19 15:22:34,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,47.00,50.00,48.00,49.00,47.00,50.00,48.00,49.00,2.59,2.83,0.32,2.83,-14.50,35.129,85.149,tx rx 50%,500,6.28,400.000,1093.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48,51,49,50,0.00,0.00,0.00,0.00,0.00,0.00,false,21.12,0.77,4.11,2.91,2.44,2.34,2.12,1.93,1.78,1.64,1.51,1.42,1.34,1.26,1.18,1.10,1.04,0.98,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,4,0,0.047,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,30.0,16.42,36.4,2025/06/19 15:22:41,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,48.00,51.00,49.00,50.00,48.00,51.00,49.00,50.00,2.82,6.68,1.55,1.48,-0.29,27.072,60.409,tx rx 50%,500,6.28,400.000,525.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49,52,50,51,0.00,0.00,0.00,0.00,0.00,0.00,false,18.19,-0.42,2.64,1.52,1.06,0.97,0.79,0.64,0.50,0.38,0.29,0.21,0.13,0.05,-0.01,-0.05,-0.09,-0.14,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,30.0,16.41,36.4,2025/06/19 15:22:48,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,49.00,52.00,50.00,51.00,49.00,52.00,50.00,51.00,2.51,5.64,0.36,0.91,-13.30,35.799,89.677,tx rx 50%,500,6.28,400.000,362.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50,53,51,52,0.00,0.00,0.00,0.00,0.00,0.00,false,19.04,-2.05,1.67,0.56,0.18,0.17,0.06,-0.04,-0.12,-0.20,-0.25,-0.28,-0.32,-0.36,-0.39,-0.42,-0.44,-0.47,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,4,0,0.047,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,30.0,16.40,36.5,2025/06/19 15:22:56,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,50.00,53.00,51.00,52.00,50.00,53.00,51.00,52.00,2.71,6.53,0.50,1.26,-16.89,37.289,86.598,tx rx 50%,500,6.28,400.000,465.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51,54,52,53,0.00,0.00,0.00,0.00,0.00,0.00,false,18.50,-0.76,2.39,1.24,0.79,0.68,0.51,0.36,0.23,0.13,0.05,-0.04,-0.10,-0.16,-0.22,-0.27,-0.31,-0.34,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,4,0,0.042,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,30.0,16.40,36.7,2025/06/19 15:23:03,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,51.00,54.00,52.00,53.00,51.00,54.00,52.00,53.00,2.76,8.17,0.55,0.47,3.92,37.711,85.748,tx rx 50%,500,6.28,400.000,170.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52,55,53,54,0.00,0.00,0.00,0.00,0.00,0.00,false,17.27,-2.17,1.23,0.16,-0.21,-0.20,-0.33,-0.43,-0.50,-0.56,-0.62,-0.66,-0.69,-0.72,-0.74,-0.75,-0.78,-0.81,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,4,0,0.043,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,31.0,16.40,36.7,2025/06/19 15:23:10,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,52.00,55.00,53.00,54.00,52.00,55.00,53.00,54.00,3.14,4.03,0.94,1.50,2.77,40.384,80.722,tx rx 50%,500,6.28,400.000,476.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53,56,54,55,0.00,0.00,0.00,0.00,0.00,0.00,false,18.21,-0.68,2.51,1.42,1.02,0.96,0.78,0.63,0.54,0.45,0.35,0.28,0.21,0.16,0.10,0.05,0.01,-0.03,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.043,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,31.0,16.40,36.7,2025/06/19 15:23:17,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,53.00,56.00,54.00,55.00,53.00,56.00,54.00,55.00,3.56,7.07,1.32,0.65,-26.86,35.253,62.263,tx rx 50%,500,6.28,400.000,183.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54,57,55,56,0.00,0.00,0.00,0.00,0.00,0.00,false,17.18,-1.71,1.49,0.44,0.06,0.03,-0.12,-0.22,-0.29,-0.37,-0.44,-0.50,-0.55,-0.58,-0.62,-0.65,-0.68,-0.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,31.0,16.40,37.0,2025/06/19 15:23:24,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,54.00,57.00,55.00,56.00,54.00,57.00,55.00,56.00,3.90,7.65,1.74,0.86,-12.59,27.924,44.933,tx rx 50%,500,6.28,400.000,219.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55,58,56,57,0.00,0.00,0.00,0.00,0.00,0.00,false,17.33,-1.04,1.94,0.82,0.38,0.30,0.11,-0.06,-0.17,-0.25,-0.33,-0.39,-0.44,-0.48,-0.52,-0.56,-0.59,-0.63,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.049,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,31.0,16.40,37.0,2025/06/19 15:23:31,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,55.00,58.00,56.00,57.00,55.00,58.00,56.00,57.00,3.77,4.74,1.14,1.34,18.81,32.518,54.233,tx rx 50%,500,6.28,400.000,354.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56,59,57,58,0.00,0.00,0.00,0.00,0.00,0.00,false,18.70,-0.89,2.35,1.20,0.78,0.72,0.56,0.41,0.31,0.24,0.16,0.07,0.02,-0.03,-0.08,-0.12,-0.18,-0.20,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.045,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,31.0,16.40,37.0,2025/06/19 15:23:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,56.00,59.00,57.00,58.00,56.00,59.00,57.00,58.00,3.57,9.13,0.55,3.22,-102.71,38.115,67.125,tx rx 50%,500,6.28,400.000,902.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57,60,58,59,0.00,0.00,0.00,0.00,0.00,0.00,false,20.09,0.82,4.13,3.05,2.66,2.63,2.50,2.38,2.29,2.21,2.14,2.05,1.98,1.93,1.85,1.78,1.75,1.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.048,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,31.0,16.40,37.2,2025/06/19 15:23:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,57.00,60.00,58.00,59.00,57.00,60.00,58.00,59.00,3.29,13.72,2.57,1.08,110.52,30.350,57.983,tx rx 50%,500,6.28,400.000,328.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58,61,59,60,0.00,0.00,0.00,0.00,0.00,0.00,false,19.94,-0.48,2.66,1.32,0.73,0.55,0.30,0.10,-0.07,-0.22,-0.34,-0.45,-0.56,-0.66,-0.75,-0.83,-0.86,-0.91,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,4,0,0.067,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,31.0,16.40,37.3,2025/06/19 15:23:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,58.00,61.00,59.00,60.00,58.00,61.00,59.00,60.00,3.20,7.29,1.45,1.21,-28.71,33.583,66.032,tx rx 50%,500,6.28,400.000,378.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59,62,60,61,0.00,0.00,0.00,0.00,0.00,0.00,false,19.00,-0.84,2.41,1.22,0.75,0.67,0.47,0.30,0.15,0.04,-0.05,-0.14,-0.23,-0.30,-0.35,-0.41,-0.44,-0.48,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.048,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,31.0,16.40,37.3,2025/06/19 15:23:59,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,59.00,62.00,60.00,61.00,59.00,62.00,60.00,61.00,2.97,5.76,0.25,1.23,-7.95,39.342,83.187,tx rx 50%,500,6.28,400.000,413.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60,63,61,62,0.00,0.00,0.00,0.00,0.00,0.00,false,19.64,-1.13,2.28,1.08,0.63,0.56,0.38,0.26,0.15,0.04,-0.04,-0.10,-0.17,-0.22,-0.26,-0.30,-0.33,-0.35,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,5,0,0.058,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.33,31.0,16.40,37.4,2025/06/19 15:24:06,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,60.00,63.00,61.00,62.00,60.00,63.00,61.00,62.00,2.39,12.92,1.77,-0.26,-51.65,33.145,87.311,tx rx 50%,500,6.28,400.000,-110.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61,64,62,63,0.00,0.00,0.00,0.00,0.00,0.00,false,19.47,-2.85,0.83,-0.47,-0.98,-1.05,-1.22,-1.36,-1.46,-1.54,-1.62,-1.67,-1.72,-1.76,-1.80,-1.84,-1.85,-1.86,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,5,0,0.058,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.34,31.0,16.40,37.6,2025/06/19 15:24:13,0,1,0,0.0,0.00,0.0
